construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,76,3,FAMILIA #76,CURBA #3,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, -1/3, 3/2)",,,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 - 8/3*x^4 + 7/4*x^3 + 1/6*x^2 - 1/4*x,x^4 - 2*x^3 - x^2 + 2*x + 1,44,82,284,82,84,,,,"(13,)",x + 13,150000,20,40,50,52,x^6 + 31/3*x^5 - 383/12*x^4 + 251/12*x^3 + 11/12*x^2 - 5/4*x + 1,383,6,1,True,False,12,144*x^6 + 1488*x^5 - 4596*x^4 + 3012*x^3 + 132*x^2 - 180*x + 144,4596,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,76,4,FAMILIA #76,CURBA #4,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, -1/3, 3/2)",,,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 - 8/3*x^4 + 7/4*x^3 + 1/6*x^2 - 1/4*x,x^4 - 2*x^3 - x^2 + 2*x + 1,44,82,284,82,84,,,,"(-6,)",x - 6,150000,19,38,48,50,x^6 - 26/3*x^5 + 75/4*x^4 - 37/3*x^3 - 9/4*x^2 + 7/2*x + 1,75,6,1,True,False,12,144*x^6 - 1248*x^5 + 2700*x^4 - 1776*x^3 - 324*x^2 + 504*x + 144,2700,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,76,5,FAMILIA #76,CURBA #5,STAGE_2_REFINEMENT,5,"(0, 1, 1/2, -1/3, 3/2)",,,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 - 8/3*x^4 + 7/4*x^3 + 1/6*x^2 - 1/4*x,x^4 - 2*x^3 - x^2 + 2*x + 1,44,82,284,82,84,,,,"(1/2,)",x + 1/2,150000,17,34,44,46,x^6 - 13/6*x^5 + 17/12*x^4 - 23/24*x^3 - 7/6*x^2 + 15/8*x + 1,24,6,1,True,False,24,576*x^6 - 1248*x^5 + 816*x^4 - 552*x^3 - 672*x^2 + 1080*x + 576,1248,576,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,77,1,FAMILIA #77,CURBA #1,STAGE_2_REFINEMENT,5,"(-1, 1, -2, 1/3, 3)",,,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 - 4/3*x^4 - 20/3*x^3 + 10/3*x^2 + 17/3*x - 2,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,44,78,278,78,80,,,,"(-4,)",x - 4,150000,34,68,78,80,x^6 - 16/3*x^5 + 8/3*x^4 + 38*x^3 + 1/3*x^2 - 62/3*x + 9,62,6,1,True,False,3,9*x^6 - 48*x^5 + 24*x^4 + 342*x^3 + 3*x^2 - 186*x + 81,342,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,77,2,FAMILIA #77,CURBA #2,STAGE_2_REFINEMENT,5,"(-1, 1, -2, 1/3, 3)",,,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 - 4/3*x^4 - 20/3*x^3 + 10/3*x^2 + 17/3*x - 2,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,44,78,278,78,80,,,,"(4,)",x + 4,150000,28,56,66,68,x^6 + 8/3*x^5 - 8*x^4 - 46/3*x^3 + 27*x^2 + 74/3*x - 7,74,6,1,True,False,3,9*x^6 + 24*x^5 - 72*x^4 - 138*x^3 + 243*x^2 + 222*x - 63,243,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,77,3,FAMILIA #77,CURBA #3,STAGE_2_REFINEMENT,5,"(-1, 1, -2, 1/3, 3)",,,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 - 4/3*x^4 - 20/3*x^3 + 10/3*x^2 + 17/3*x - 2,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,44,78,278,78,80,,,,"(-8,)",x - 8,150000,18,36,46,48,x^6 - 28/3*x^5 + 8*x^4 + 194/3*x^3 - 13*x^2 - 130/3*x + 17,194,6,1,True,False,3,9*x^6 - 84*x^5 + 72*x^4 + 582*x^3 - 117*x^2 - 390*x + 153,582,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,77,4,FAMILIA #77,CURBA #4,STAGE_2_REFINEMENT,5,"(-1, 1, -2, 1/3, 3)",,,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 - 4/3*x^4 - 20/3*x^3 + 10/3*x^2 + 17/3*x - 2,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,44,78,278,78,80,,,,"(3/4,)",x + 3/4,150000,17,34,44,46,x^6 - 7/12*x^5 - 11/3*x^4 + 19/3*x^3 + 97/6*x^2 + 25/4*x - 1/2,97,6,1,True,False,12,144*x^6 - 84*x^5 - 528*x^4 + 912*x^3 + 2328*x^2 + 900*x - 72,2328,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,77,5,FAMILIA #77,CURBA #5,STAGE_2_REFINEMENT,5,"(-1, 1, -2, 1/3, 3)",,,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 - 4/3*x^4 - 20/3*x^3 + 10/3*x^2 + 17/3*x - 2,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,44,78,278,78,80,,,,"(7/4,)",x + 7/4,150000,17,34,44,46,x^6 + 5/12*x^5 - 5*x^4 - 1/3*x^3 + 39/2*x^2 + 143/12*x - 5/2,143,6,1,True,False,12,144*x^6 + 60*x^5 - 720*x^4 - 48*x^3 + 2808*x^2 + 1716*x - 360,2808,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,78,1,FAMILIA #78,CURBA #1,STAGE_2_REFINEMENT,5,"(-1, 1, 2, -1/3, -3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 + 4/3*x^4 - 20/3*x^3 - 10/3*x^2 + 17/3*x + 2,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,44,78,278,78,80,,,,"(4,)",x + 4,150000,34,68,78,80,x^6 + 16/3*x^5 + 8/3*x^4 - 38*x^3 + 1/3*x^2 + 62/3*x + 9,62,6,1,True,False,3,9*x^6 + 48*x^5 + 24*x^4 - 342*x^3 + 3*x^2 + 186*x + 81,342,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,78,2,FAMILIA #78,CURBA #2,STAGE_2_REFINEMENT,5,"(-1, 1, 2, -1/3, -3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 + 4/3*x^4 - 20/3*x^3 - 10/3*x^2 + 17/3*x + 2,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,44,78,278,78,80,,,,"(-4,)",x - 4,150000,28,56,66,68,x^6 - 8/3*x^5 - 8*x^4 + 46/3*x^3 + 27*x^2 - 74/3*x - 7,74,6,1,True,False,3,9*x^6 - 24*x^5 - 72*x^4 + 138*x^3 + 243*x^2 - 222*x - 63,243,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,78,3,FAMILIA #78,CURBA #3,STAGE_2_REFINEMENT,5,"(-1, 1, 2, -1/3, -3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 + 4/3*x^4 - 20/3*x^3 - 10/3*x^2 + 17/3*x + 2,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,44,78,278,78,80,,,,"(8,)",x + 8,150000,18,36,46,48,x^6 + 28/3*x^5 + 8*x^4 - 194/3*x^3 - 13*x^2 + 130/3*x + 17,194,6,1,True,False,3,9*x^6 + 84*x^5 + 72*x^4 - 582*x^3 - 117*x^2 + 390*x + 153,582,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,78,4,FAMILIA #78,CURBA #4,STAGE_2_REFINEMENT,5,"(-1, 1, 2, -1/3, -3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 + 4/3*x^4 - 20/3*x^3 - 10/3*x^2 + 17/3*x + 2,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,44,78,278,78,80,,,,"(-3/4,)",x - 3/4,150000,17,34,44,46,x^6 + 7/12*x^5 - 11/3*x^4 - 19/3*x^3 + 97/6*x^2 - 25/4*x - 1/2,97,6,1,True,False,12,144*x^6 + 84*x^5 - 528*x^4 - 912*x^3 + 2328*x^2 - 900*x - 72,2328,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,78,5,FAMILIA #78,CURBA #5,STAGE_2_REFINEMENT,5,"(-1, 1, 2, -1/3, -3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 + 4/3*x^4 - 20/3*x^3 - 10/3*x^2 + 17/3*x + 2,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,44,78,278,78,80,,,,"(-7/4,)",x - 7/4,150000,17,34,44,46,x^6 - 5/12*x^5 - 5*x^4 + 1/3*x^3 + 39/2*x^2 - 143/12*x - 5/2,143,6,1,True,False,12,144*x^6 - 60*x^5 - 720*x^4 + 48*x^3 + 2808*x^2 - 1716*x - 360,2808,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,79,1,FAMILIA #79,CURBA #1,STAGE_2_REFINEMENT,5,"(0, 1/2, -2, 2, -2/3)",,,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,44,70,272,70,72,,,,"(-7/2,)",x - 7/2,150000,30,60,70,72,x^6 - 10/3*x^5 - 11/12*x^4 + 5/2*x^3 + 62/3*x^2 - 50/3*x + 4,62,6,1,True,False,12,144*x^6 - 480*x^5 - 132*x^4 + 360*x^3 + 2976*x^2 - 2400*x + 576,2976,144,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,79,2,FAMILIA #79,CURBA #2,STAGE_2_REFINEMENT,5,"(0, 1/2, -2, 2, -2/3)",,,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,44,70,272,70,72,,,,"(-7,)",x - 7,150000,25,50,60,62,x^6 - 41/6*x^5 - 3/2*x^4 + 53/3*x^3 + 23*x^2 - 64/3*x + 4,64,6,1,True,False,6,36*x^6 - 246*x^5 - 54*x^4 + 636*x^3 + 828*x^2 - 768*x + 144,828,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,79,3,FAMILIA #79,CURBA #3,STAGE_2_REFINEMENT,5,"(0, 1/2, -2, 2, -2/3)",,,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,44,70,272,70,72,,,,"(11,)",x + 11,150000,20,40,50,52,x^6 + 67/6*x^5 + 3/2*x^4 - 181/3*x^3 + 11*x^2 + 8/3*x + 4,181,6,1,True,False,6,36*x^6 + 402*x^5 + 54*x^4 - 2172*x^3 + 396*x^2 + 96*x + 144,2172,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,79,4,FAMILIA #79,CURBA #4,STAGE_2_REFINEMENT,5,"(0, 1/2, -2, 2, -2/3)",,,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,44,70,272,70,72,,,,"(6,)",x + 6,150000,19,38,48,50,x^6 + 37/6*x^5 + 2/3*x^4 - 116/3*x^3 + 43/3*x^2 - 4*x + 4,116,6,1,True,False,6,36*x^6 + 222*x^5 + 24*x^4 - 1392*x^3 + 516*x^2 - 144*x + 144,1392,36,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,79,5,FAMILIA #79,CURBA #5,STAGE_2_REFINEMENT,5,"(0, 1/2, -2, 2, -2/3)",,,"{'u': -2, 'v': 3, 'w': -2}",-2*x^2 + 3*x - 2,x^5 + 1/6*x^4 - 13/3*x^3 - 2/3*x^2 + 4/3*x,4*x^4 - 12*x^3 + 17*x^2 - 12*x + 4,44,70,272,70,72,,,,"(-2/3,)",x - 2/3,150000,17,34,44,46,x^6 - 1/2*x^5 - 4/9*x^4 - 88/9*x^3 + 169/9*x^2 - 116/9*x + 4,169,6,1,True,False,18,324*x^6 - 162*x^5 - 144*x^4 - 3168*x^3 + 6084*x^2 - 4176*x + 1296,6084,324,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,80,1,FAMILIA #80,CURBA #1,STAGE_2_REFINEMENT,5,"(0, -1, 2, 1/3, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,42,72,274,72,74,,,,"(2,)",x + 2,150000,31,62,72,74,x^6 - 7/3*x^5 - 7/3*x^4 + 7/3*x^3 + 52/3*x^2 - 8*x + 1,52,6,1,True,False,3,9*x^6 - 21*x^5 - 21*x^4 + 21*x^3 + 156*x^2 - 72*x + 9,156,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,80,2,FAMILIA #80,CURBA #2,STAGE_2_REFINEMENT,5,"(0, -1, 2, 1/3, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,42,72,274,72,74,,,,"(11,)",x + 11,150000,25,50,60,62,x^6 + 20/3*x^5 - 124/3*x^4 + 70/3*x^3 + 205/3*x^2 - 26*x + 1,205,6,1,True,False,3,9*x^6 + 60*x^5 - 372*x^4 + 210*x^3 + 615*x^2 - 234*x + 9,615,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,80,3,FAMILIA #80,CURBA #3,STAGE_2_REFINEMENT,5,"(0, -1, 2, 1/3, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,42,72,274,72,74,,,,"(-1,)",x - 1,150000,23,46,56,58,x^6 - 16/3*x^5 + 32/3*x^4 - 14/3*x^3 + 1/3*x^2 - 2*x + 1,32,6,1,True,False,3,9*x^6 - 48*x^5 + 96*x^4 - 42*x^3 + 3*x^2 - 18*x + 9,96,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,80,4,FAMILIA #80,CURBA #4,STAGE_2_REFINEMENT,5,"(0, -1, 2, 1/3, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,42,72,274,72,74,,,,"(8,)",x + 8,150000,17,34,44,46,x^6 + 11/3*x^5 - 85/3*x^4 + 49/3*x^3 + 154/3*x^2 - 20*x + 1,154,6,1,True,False,3,9*x^6 + 33*x^5 - 255*x^4 + 147*x^3 + 462*x^2 - 180*x + 9,462,9,True
general,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,families_construct_general_two_stage/general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8/stage2_refined_details.txt,80,5,FAMILIA #80,CURBA #5,STAGE_2_REFINEMENT,5,"(0, -1, 2, 1/3, 3)",,,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,42,72,274,72,74,,,,"(4,)",x + 4,150000,16,32,42,44,x^6 - 1/3*x^5 - 11*x^4 + 7*x^3 + 86/3*x^2 - 12*x + 1,86,6,1,True,False,3,9*x^6 - 3*x^5 - 99*x^4 + 63*x^3 + 258*x^2 - 108*x + 9,258,9,True
general,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,1,1,FAMILIA #1,CURBA #1,STAGE_2_REFINEMENT,6,"(0, -1, -1/2, 1/2, -1/3, 3/2)",,,"{'u': -1, 'v': 3, 'w': 2}",-x^2 + 3*x + 2,x^6 - 1/6*x^5 - 23/12*x^4 - 11/24*x^3 + 5/12*x^2 + 1/8*x,x^4 - 6*x^3 + 5*x^2 + 12*x + 4,96,96,96,96,98,,,,(),1,200000,42,84,96,98,x^6 - 1/6*x^5 - 11/12*x^4 - 155/24*x^3 + 65/12*x^2 + 97/8*x + 4,155,6,1,True,False,24,576*x^6 - 96*x^5 - 528*x^4 - 3720*x^3 + 3120*x^2 + 6984*x + 2304,6984,576,True
general,general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m6_H1_5000_H2_200000_topRef500_goodX26_rsN8_rsD8_maxRS50000_maxFam200000_maxQperRS150_q-10to10_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,2,1,FAMILIA #2,CURBA #1,STAGE_2_REFINEMENT,6,"(0, -1, -2, -1/3, 2/3, -3/2)",,,"{'u': -1, 'v': 1, 'w': 3}",-x^2 + x + 3,x^6 + 25/6*x^5 + 43/9*x^4 - 1/6*x^3 - 22/9*x^2 - 2/3*x,x^4 - 2*x^3 - 5*x^2 + 6*x + 9,92,92,92,92,94,,,,(),1,200000,40,80,92,94,x^6 + 25/6*x^5 + 52/9*x^4 - 13/6*x^3 - 67/9*x^2 + 16/3*x + 9,67,6,1,True,False,18,324*x^6 + 1350*x^5 + 1872*x^4 - 702*x^3 - 2412*x^2 + 1728*x + 2916,2916,324,True
