construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,37,2,FAMILIA #37,CURBA #2,STAGE_2_REFINEMENT,,,"(1/4, 4)","(-4, -1/4, 1/4, 4)","{'u': -3, 'w': 3}",-3*x^2 + 3,x^4 - 257/16*x^2 + 1,2025/16*x^2,40,66,278,66,68,4,4,4*x^2 + 4,,,80000,29,58,66,68,4*x^6 - 241/4*x^4 + 1061/16*x^2 + 4,1061,6,4,True,True,16,1024*x^6 - 15424*x^4 + 16976*x^2 + 1024,16976,1024,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,37,3,FAMILIA #37,CURBA #3,STAGE_2_REFINEMENT,,,"(1/4, 4)","(-4, -1/4, 1/4, 4)","{'u': -3, 'w': 3}",-3*x^2 + 3,x^4 - 257/16*x^2 + 1,2025/16*x^2,40,66,278,66,68,1,-4,x^2 - 4,,,80000,24,48,56,58,x^6 - 321/16*x^4 + 3069/16*x^2 - 4,3069,6,1,True,True,16,256*x^6 - 5136*x^4 + 49104*x^2 - 1024,49104,256,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,37,4,FAMILIA #37,CURBA #4,STAGE_2_REFINEMENT,,,"(1/4, 4)","(-4, -1/4, 1/4, 4)","{'u': -3, 'w': 3}",-3*x^2 + 3,x^4 - 257/16*x^2 + 1,2025/16*x^2,40,66,278,66,68,4,1,4*x^2 + 1,,,80000,21,42,50,52,4*x^6 - 253/4*x^4 + 229/2*x^2 + 1,253,6,4,True,True,4,64*x^6 - 1012*x^4 + 1832*x^2 + 16,1832,64,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,37,5,FAMILIA #37,CURBA #5,STAGE_2_REFINEMENT,,,"(1/4, 4)","(-4, -1/4, 1/4, 4)","{'u': -3, 'w': 3}",-3*x^2 + 3,x^4 - 257/16*x^2 + 1,2025/16*x^2,40,66,278,66,68,16,-8,16*x^2 - 8,,,80000,16,32,40,42,16*x^6 - 265*x^4 + 4337/16*x^2 - 8,4337,6,16,True,True,16,4096*x^6 - 67840*x^4 + 69392*x^2 - 2048,69392,4096,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,38,1,FAMILIA #38,CURBA #1,STAGE_2_REFINEMENT,,,"(4/3, 2)","(-2, -4/3, 4/3, 2)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 52/9*x^2 + 64/9,100/9*x^2 - 175/9,50,80,292,80,82,36,-1,36*x^2 - 1,,,80000,36,72,80,82,36*x^6 - 209*x^4 + 2456/9*x^2 - 239/9,2456,6,36,True,True,9,2916*x^6 - 16929*x^4 + 22104*x^2 - 2151,22104,2916,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,38,2,FAMILIA #38,CURBA #2,STAGE_2_REFINEMENT,,,"(4/3, 2)","(-2, -4/3, 4/3, 2)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 52/9*x^2 + 64/9,100/9*x^2 - 175/9,50,80,292,80,82,100,0,100*x^2,,,80000,26,52,60,62,100*x^6 - 5200/9*x^4 + 6500/9*x^2 - 175/9,6500,6,100,True,True,9,8100*x^6 - 46800*x^4 + 58500*x^2 - 1575,58500,8100,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,38,3,FAMILIA #38,CURBA #3,STAGE_2_REFINEMENT,,,"(4/3, 2)","(-2, -4/3, 4/3, 2)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 52/9*x^2 + 64/9,100/9*x^2 - 175/9,50,80,292,80,82,81,-2,81*x^2 - 2,,,80000,22,44,52,54,81*x^6 - 470*x^4 + 1796/3*x^2 - 101/3,1796,6,81,True,True,3,729*x^6 - 4230*x^4 + 5388*x^2 - 303,5388,729,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,38,4,FAMILIA #38,CURBA #4,STAGE_2_REFINEMENT,,,"(4/3, 2)","(-2, -4/3, 4/3, 2)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 52/9*x^2 + 64/9,100/9*x^2 - 175/9,50,80,292,80,82,9,11,9*x^2 + 11,,,80000,21,42,50,52,9*x^6 - 41*x^4 + 104/9*x^2 + 529/9,529,6,9,True,True,9,729*x^6 - 3321*x^4 + 936*x^2 + 4761,4761,729,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,38,5,FAMILIA #38,CURBA #5,STAGE_2_REFINEMENT,,,"(4/3, 2)","(-2, -4/3, 4/3, 2)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 52/9*x^2 + 64/9,100/9*x^2 - 175/9,50,80,292,80,82,81,11,81*x^2 + 11,,,80000,21,42,50,52,81*x^6 - 457*x^4 + 4712/9*x^2 + 529/9,4712,6,81,True,True,9,6561*x^6 - 37017*x^4 + 42408*x^2 + 4761,42408,6561,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,39,1,FAMILIA #39,CURBA #1,STAGE_2_REFINEMENT,,,"(2/3, 3/4)","(-3/4, -2/3, 2/3, 3/4)","{'u': -2, 'w': 1}",-2*x^2 + 1,x^4 - 145/144*x^2 + 1/4,1/36*x^2,48,72,294,72,74,36,3,36*x^2 + 3,,,80000,32,64,72,74,36*x^6 - 133/4*x^4 + 865/144*x^2 + 3/4,865,6,36,True,True,144,746496*x^6 - 689472*x^4 + 124560*x^2 + 15552,746496,746496,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,39,2,FAMILIA #39,CURBA #2,STAGE_2_REFINEMENT,,,"(2/3, 3/4)","(-3/4, -2/3, 2/3, 3/4)","{'u': -2, 'w': 1}",-2*x^2 + 1,x^4 - 145/144*x^2 + 1/4,1/36*x^2,48,72,294,72,74,1,14,x^2 + 14,,,80000,32,64,72,74,x^6 + 1871/144*x^4 - 995/72*x^2 + 7/2,1871,6,1,True,True,144,20736*x^6 + 269424*x^4 - 286560*x^2 + 72576,286560,20736,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,39,3,FAMILIA #39,CURBA #3,STAGE_2_REFINEMENT,,,"(2/3, 3/4)","(-3/4, -2/3, 2/3, 3/4)","{'u': -2, 'w': 1}",-2*x^2 + 1,x^4 - 145/144*x^2 + 1/4,1/36*x^2,48,72,294,72,74,9,6,9*x^2 + 6,,,80000,22,44,52,54,9*x^6 - 49/16*x^4 - 271/72*x^2 + 3/2,271,6,9,True,True,144,186624*x^6 - 63504*x^4 - 78048*x^2 + 31104,186624,186624,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,39,4,FAMILIA #39,CURBA #4,STAGE_2_REFINEMENT,,,"(2/3, 3/4)","(-3/4, -2/3, 2/3, 3/4)","{'u': -2, 'w': 1}",-2*x^2 + 1,x^4 - 145/144*x^2 + 1/4,1/36*x^2,48,72,294,72,74,81,9,81*x^2 + 9,,,80000,21,42,50,52,81*x^6 - 1161/16*x^4 + 1615/144*x^2 + 9/4,1615,6,81,True,True,144,1679616*x^6 - 1504656*x^4 + 232560*x^2 + 46656,1679616,1679616,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,39,5,FAMILIA #39,CURBA #5,STAGE_2_REFINEMENT,,,"(2/3, 3/4)","(-3/4, -2/3, 2/3, 3/4)","{'u': -2, 'w': 1}",-2*x^2 + 1,x^4 - 145/144*x^2 + 1/4,1/36*x^2,48,72,294,72,74,64,-1,64*x^2 - 1,,,80000,20,40,48,50,64*x^6 - 589/9*x^4 + 2453/144*x^2 - 1/4,2453,6,64,True,True,144,1327104*x^6 - 1357056*x^4 + 353232*x^2 - 5184,1357056,1327104,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,40,1,FAMILIA #40,CURBA #1,STAGE_2_REFINEMENT,,,"(3/2, 3)","(-3, -3/2, 3/2, 3)","{'u': -1, 'w': 0}",-x^2,x^4 - 45/4*x^2 + 81/4,45/4*x^2 - 81/4,48,64,278,64,66,100,-3,100*x^2 - 3,,,80000,28,56,64,66,100*x^6 - 1128*x^4 + 2070*x^2 - 81,2070,6,100,True,True,1,100*x^6 - 1128*x^4 + 2070*x^2 - 81,2070,100,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,40,2,FAMILIA #40,CURBA #2,STAGE_2_REFINEMENT,,,"(3/2, 3)","(-3, -3/2, 3/2, 3)","{'u': -1, 'w': 0}",-x^2,x^4 - 45/4*x^2 + 81/4,45/4*x^2 - 81/4,48,64,278,64,66,64,2,64*x^2 + 2,,,80000,27,54,62,64,64*x^6 - 718*x^4 + 5139/4*x^2 + 81/4,5139,6,64,True,True,4,1024*x^6 - 11488*x^4 + 20556*x^2 + 324,20556,1024,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,40,3,FAMILIA #40,CURBA #3,STAGE_2_REFINEMENT,,,"(3/2, 3)","(-3, -3/2, 3/2, 3)","{'u': -1, 'w': 0}",-x^2,x^4 - 45/4*x^2 + 81/4,45/4*x^2 - 81/4,48,64,278,64,66,4,11,4*x^2 + 11,,,80000,22,44,52,54,4*x^6 - 34*x^4 - 63/2*x^2 + 405/2,405,6,4,True,True,2,16*x^6 - 136*x^4 - 126*x^2 + 810,810,16,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,40,4,FAMILIA #40,CURBA #4,STAGE_2_REFINEMENT,,,"(3/2, 3)","(-3, -3/2, 3/2, 3)","{'u': -1, 'w': 0}",-x^2,x^4 - 45/4*x^2 + 81/4,45/4*x^2 - 81/4,48,64,278,64,66,16,0,16*x^2,,,80000,22,44,52,54,16*x^6 - 180*x^4 + 1341/4*x^2 - 81/4,1341,6,16,True,True,4,256*x^6 - 2880*x^4 + 5364*x^2 - 324,5364,256,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,40,5,FAMILIA #40,CURBA #5,STAGE_2_REFINEMENT,,,"(3/2, 3)","(-3, -3/2, 3/2, 3)","{'u': -1, 'w': 0}",-x^2,x^4 - 45/4*x^2 + 81/4,45/4*x^2 - 81/4,48,64,278,64,66,16,15,16*x^2 + 15,,,80000,20,40,48,50,16*x^6 - 165*x^4 + 333/2*x^2 + 567/2,567,6,16,True,True,2,64*x^6 - 660*x^4 + 666*x^2 + 1134,1134,64,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,41,1,FAMILIA #41,CURBA #1,STAGE_2_REFINEMENT,,,"(1/3, 2)","(-2, -1/3, 1/3, 2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/9*x^2 + 4/9,49*x^2,48,68,272,68,70,25,-7,25*x^2 - 7,,,80000,30,60,68,70,25*x^6 - 988/9*x^4 + 800/9*x^2 - 28/9,988,6,25,True,True,9,2025*x^6 - 8892*x^4 + 7200*x^2 - 252,8892,2025,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,41,2,FAMILIA #41,CURBA #2,STAGE_2_REFINEMENT,,,"(1/3, 2)","(-2, -1/3, 1/3, 2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/9*x^2 + 4/9,49*x^2,48,68,272,68,70,36,-1,36*x^2 - 1,,,80000,26,52,60,62,36*x^6 - 149*x^4 + 622/9*x^2 - 4/9,622,6,36,True,True,9,2916*x^6 - 12069*x^4 + 5598*x^2 - 36,12069,2916,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,41,3,FAMILIA #41,CURBA #3,STAGE_2_REFINEMENT,,,"(1/3, 2)","(-2, -1/3, 1/3, 2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/9*x^2 + 4/9,49*x^2,48,68,272,68,70,16,2,16*x^2 + 2,,,80000,20,40,48,50,16*x^6 - 574/9*x^4 + 431/9*x^2 + 8/9,574,6,16,True,True,9,1296*x^6 - 5166*x^4 + 3879*x^2 + 72,5166,1296,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,41,4,FAMILIA #41,CURBA #4,STAGE_2_REFINEMENT,,,"(1/3, 2)","(-2, -1/3, 1/3, 2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/9*x^2 + 4/9,49*x^2,48,68,272,68,70,25,-10,25*x^2 - 10,,,80000,20,40,48,50,25*x^6 - 1015/9*x^4 + 911/9*x^2 - 40/9,1015,6,25,True,True,9,2025*x^6 - 9135*x^4 + 8199*x^2 - 360,9135,2025,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,41,5,FAMILIA #41,CURBA #5,STAGE_2_REFINEMENT,,,"(1/3, 2)","(-2, -1/3, 1/3, 2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/9*x^2 + 4/9,49*x^2,48,68,272,68,70,49,-1,49*x^2 - 1,,,80000,20,40,48,50,49*x^6 - 1822/9*x^4 + 674/9*x^2 - 4/9,1822,6,49,True,True,9,3969*x^6 - 16398*x^4 + 6066*x^2 - 36,16398,3969,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,42,1,FAMILIA #42,CURBA #1,STAGE_2_REFINEMENT,,,"(3/4, 3/2)","(-3/2, -3/4, 3/4, 3/2)","{'u': -2, 'w': 0}",-2*x^2,x^4 - 45/16*x^2 + 81/64,45/4*x^2 - 81/16,46,106,322,106,108,1,8,x^2 + 8,,,80000,49,98,106,108,x^6 + 83/16*x^4 - 639/64*x^2 + 81/16,639,6,1,True,True,64,4096*x^6 + 21248*x^4 - 40896*x^2 + 20736,40896,4096,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,42,2,FAMILIA #42,CURBA #2,STAGE_2_REFINEMENT,,,"(3/4, 3/2)","(-3/2, -3/4, 3/4, 3/2)","{'u': -2, 'w': 0}",-2*x^2,x^4 - 45/16*x^2 + 81/64,45/4*x^2 - 81/16,46,106,322,106,108,36,5,36*x^2 + 5,,,80000,31,62,70,72,36*x^6 - 385/4*x^4 + 171/4*x^2 + 81/64,385,6,36,True,True,64,147456*x^6 - 394240*x^4 + 175104*x^2 + 5184,394240,147456,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,42,3,FAMILIA #42,CURBA #3,STAGE_2_REFINEMENT,,,"(3/4, 3/2)","(-3/2, -3/4, 3/4, 3/2)","{'u': -2, 'w': 0}",-2*x^2,x^4 - 45/16*x^2 + 81/64,45/4*x^2 - 81/16,46,106,322,106,108,9,0,9*x^2,,,80000,22,44,52,54,9*x^6 - 405/16*x^4 + 1449/64*x^2 - 81/16,1449,6,9,True,True,64,36864*x^6 - 103680*x^4 + 92736*x^2 - 20736,103680,36864,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,42,4,FAMILIA #42,CURBA #4,STAGE_2_REFINEMENT,,,"(3/4, 3/2)","(-3/2, -3/4, 3/4, 3/2)","{'u': -2, 'w': 0}",-2*x^2,x^4 - 45/16*x^2 + 81/64,45/4*x^2 - 81/16,46,106,322,106,108,4,-12,4*x^2 - 12,,,80000,20,40,48,50,4*x^6 - 93/4*x^4 + 801/16*x^2 - 81/4,801,6,4,True,True,16,1024*x^6 - 5952*x^4 + 12816*x^2 - 5184,12816,1024,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,42,5,FAMILIA #42,CURBA #5,STAGE_2_REFINEMENT,,,"(3/4, 3/2)","(-3/2, -3/4, 3/4, 3/2)","{'u': -2, 'w': 0}",-2*x^2,x^4 - 45/16*x^2 + 81/64,45/4*x^2 - 81/16,46,106,322,106,108,64,5,64*x^2 + 5,,,80000,19,38,46,48,64*x^6 - 175*x^4 + 1251/16*x^2 + 81/64,1251,6,64,True,True,64,262144*x^6 - 716800*x^4 + 320256*x^2 + 5184,716800,262144,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,43,1,FAMILIA #43,CURBA #1,STAGE_2_REFINEMENT,,,"(1, 3/2)","(-3/2, -1, 1, 3/2)","{'u': -1, 'w': 3}",-x^2 + 3,x^4 - 13/4*x^2 + 9/4,-11/4*x^2 + 27/4,46,72,284,72,74,36,-1,36*x^2 - 1,,,80000,32,64,72,74,36*x^6 - 118*x^4 + 163/2*x^2 + 9/2,163,6,36,True,True,2,144*x^6 - 472*x^4 + 326*x^2 + 18,472,144,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,43,2,FAMILIA #43,CURBA #2,STAGE_2_REFINEMENT,,,"(1, 3/2)","(-3/2, -1, 1, 3/2)","{'u': -1, 'w': 3}",-x^2 + 3,x^4 - 13/4*x^2 + 9/4,-11/4*x^2 + 27/4,46,72,284,72,74,100,6,100*x^2 + 6,,,80000,31,62,70,72,100*x^6 - 319*x^4 + 811/4*x^2 + 81/4,811,6,100,True,True,4,1600*x^6 - 5104*x^4 + 3244*x^2 + 324,5104,1600,True
even_automorphism,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,families_construct_even_automorphism_two_stage/even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11/stage2_refined_details.txt,43,3,FAMILIA #43,CURBA #3,STAGE_2_REFINEMENT,,,"(1, 3/2)","(-3/2, -1, 1, 3/2)","{'u': -1, 'w': 3}",-x^2 + 3,x^4 - 13/4*x^2 + 9/4,-11/4*x^2 + 27/4,46,72,284,72,74,16,7,16*x^2 + 7,,,80000,20,40,48,50,16*x^6 - 45*x^4 + 21/2*x^2 + 45/2,45,6,16,True,True,2,64*x^6 - 180*x^4 + 42*x^2 + 90,180,64,True
