unique_id,poly_hash,_source_csv,_source_row_index,construction_kind,execution_relative_dir,family_index,curve_index,family_label,curve_label,affine_point_count,projective_lower_bound,extra_x_count,F_integral,rank_Jacobian,rank_status,rank_source,rankbounds_lb,rankbounds_ub,rank_direct,rank_g,finiteIndex,proved,ub2,assumption,magma_time,memory,warning,xml_file,request_status
curve_000130_cd224bd441d389c0,cd224bd441d389c0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,130,d4_reciprocal,,,130,D4_t=-97/98,CURBA #130,14,16,,196*x^6 - 194*x^4 - 194*x^2 + 196,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,11.119,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000130_cd224bd441d389c0_cd224bd441d389c0.xml,ok
curve_000131_252cb07ccf670b1c,252cb07ccf670b1c,families_construct_d4_reciprocal/d4_top_curves_summary.csv,131,d4_reciprocal,,,131,D4_t=23/98,CURBA #131,14,16,,196*x^6 + 46*x^4 + 46*x^2 + 196,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.900,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000131_252cb07ccf670b1c_252cb07ccf670b1c.xml,ok
curve_000132_4c2a09b3a9b350ab,4c2a09b3a9b350ab,families_construct_d4_reciprocal/d4_top_curves_summary.csv,132,d4_reciprocal,,,132,D4_t=71/98,CURBA #132,14,16,,196*x^6 + 142*x^4 + 142*x^2 + 196,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.839,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000132_4c2a09b3a9b350ab_4c2a09b3a9b350ab.xml,ok
curve_000133_1ec670a023ad5102,1ec670a023ad5102,families_construct_d4_reciprocal/d4_top_curves_summary.csv,133,d4_reciprocal,,,133,D4_t=-2,CURBA #133,10,12,,x^6 - 2*x^4 - 2*x^2 + 1,2,determined_by_RankBounds,RankBounds_lb_eq_ub,2,2,2,,,,,GRH,10.099,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000133_1ec670a023ad5102_1ec670a023ad5102.xml,ok
curve_000134_cfba18f83d6f1ea3,cfba18f83d6f1ea3,families_construct_d4_reciprocal/d4_top_curves_summary.csv,134,d4_reciprocal,,,134,D4_t=-1/4,CURBA #134,10,12,,4*x^6 - x^4 - x^2 + 4,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,6.799,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000134_cfba18f83d6f1ea3_cfba18f83d6f1ea3.xml,ok
curve_000135_1797140f54f26035,1797140f54f26035,families_construct_d4_reciprocal/d4_top_curves_summary.csv,135,d4_reciprocal,,,135,D4_t=-7,CURBA #135,10,12,,x^6 - 7*x^4 - 7*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,17.120,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000135_1797140f54f26035_1797140f54f26035.xml,ok
curve_000136_665cc0a8c5b6f64a,665cc0a8c5b6f64a,families_construct_d4_reciprocal/d4_top_curves_summary.csv,136,d4_reciprocal,,,136,D4_t=7/4,CURBA #136,10,12,,4*x^6 + 7*x^4 + 7*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,3,4,,4,true,false,4,GRH,7.839,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000136_665cc0a8c5b6f64a_665cc0a8c5b6f64a.xml,ok
curve_000137_111ed948e039ef85,111ed948e039ef85,families_construct_d4_reciprocal/d4_top_curves_summary.csv,137,d4_reciprocal,,,137,D4_t=8,CURBA #137,10,12,,x^6 + 8*x^4 + 8*x^2 + 1,2,determined_by_RankBounds,RankBounds_lb_eq_ub,2,2,2,,,,,GRH,10.820,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000137_111ed948e039ef85_111ed948e039ef85.xml,ok
curve_000138_11f4ee473dd8ffa5,11f4ee473dd8ffa5,families_construct_d4_reciprocal/d4_top_curves_summary.csv,138,d4_reciprocal,,,138,D4_t=-9/4,CURBA #138,10,12,,4*x^6 - 9*x^4 - 9*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,7.990,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000138_11f4ee473dd8ffa5_11f4ee473dd8ffa5.xml,ok
curve_000139_0431e872244b4d02,0431e872244b4d02,families_construct_d4_reciprocal/d4_top_curves_summary.csv,139,d4_reciprocal,,,139,D4_t=2/3,CURBA #139,10,12,,9*x^6 + 6*x^4 + 6*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,1,4,,4,true,false,4,GRH,7.629,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000139_0431e872244b4d02_0431e872244b4d02.xml,ok
curve_000140_f02bfc467d62ff36,f02bfc467d62ff36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,140,d4_reciprocal,,,140,D4_t=-14,CURBA #140,10,12,,x^6 - 14*x^4 - 14*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,12.880,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000140_f02bfc467d62ff36_f02bfc467d62ff36.xml,ok
curve_000141_4ab28ab42e3bf226,4ab28ab42e3bf226,families_construct_d4_reciprocal/d4_top_curves_summary.csv,141,d4_reciprocal,,,141,D4_t=14,CURBA #141,10,12,,x^6 + 14*x^4 + 14*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,11.029,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000141_4ab28ab42e3bf226_4ab28ab42e3bf226.xml,ok
curve_000142_d92afb4e06b94483,d92afb4e06b94483,families_construct_d4_reciprocal/d4_top_curves_summary.csv,142,d4_reciprocal,,,142,D4_t=14/9,CURBA #142,10,12,,9*x^6 + 14*x^4 + 14*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.290,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000142_d92afb4e06b94483_d92afb4e06b94483.xml,ok
curve_000143_bec9167edb54ddb2,bec9167edb54ddb2,families_construct_d4_reciprocal/d4_top_curves_summary.csv,143,d4_reciprocal,,,143,D4_t=16,CURBA #143,10,12,,x^6 + 16*x^4 + 16*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,15.679,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000143_bec9167edb54ddb2_bec9167edb54ddb2.xml,ok
curve_000144_2c00fd42843585be,2c00fd42843585be,families_construct_d4_reciprocal/d4_top_curves_summary.csv,144,d4_reciprocal,,,144,D4_t=-7/16,CURBA #144,10,12,,16*x^6 - 7*x^4 - 7*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.750,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000144_2c00fd42843585be_2c00fd42843585be.xml,ok
curve_000145_a05fd7fa329caf30,a05fd7fa329caf30,families_construct_d4_reciprocal/d4_top_curves_summary.csv,145,d4_reciprocal,,,145,D4_t=9/16,CURBA #145,10,12,,16*x^6 + 9*x^4 + 9*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.740,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000145_a05fd7fa329caf30_a05fd7fa329caf30.xml,ok
curve_000146_33656c87e6a533d4,33656c87e6a533d4,families_construct_d4_reciprocal/d4_top_curves_summary.csv,146,d4_reciprocal,,,146,D4_t=-17/4,CURBA #146,10,12,,4*x^6 - 17*x^4 - 17*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,7.280,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000146_33656c87e6a533d4_33656c87e6a533d4.xml,ok
curve_000147_9419c19c45ff5a56,9419c19c45ff5a56,families_construct_d4_reciprocal/d4_top_curves_summary.csv,147,d4_reciprocal,,,147,D4_t=-17/9,CURBA #147,10,12,,9*x^6 - 17*x^4 - 17*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.689,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000147_9419c19c45ff5a56_9419c19c45ff5a56.xml,ok
curve_000148_6b669ab384643cc0,6b669ab384643cc0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,148,d4_reciprocal,,,148,D4_t=17/9,CURBA #148,10,12,,9*x^6 + 17*x^4 + 17*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.540,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000148_6b669ab384643cc0_6b669ab384643cc0.xml,ok
curve_000149_8cfc6b2d395e54be,8cfc6b2d395e54be,families_construct_d4_reciprocal/d4_top_curves_summary.csv,149,d4_reciprocal,,,149,D4_t=-17/16,CURBA #149,10,12,,16*x^6 - 17*x^4 - 17*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.309,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000149_8cfc6b2d395e54be_8cfc6b2d395e54be.xml,ok
curve_000150_a8f420269d65b1d2,a8f420269d65b1d2,families_construct_d4_reciprocal/d4_top_curves_summary.csv,150,d4_reciprocal,,,150,D4_t=9/2,CURBA #150,10,12,,4*x^6 + 18*x^4 + 18*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,3,4,,4,true,false,4,GRH,7.690,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000150_a8f420269d65b1d2_a8f420269d65b1d2.xml,ok
curve_000151_da828609563bb7f5,da828609563bb7f5,families_construct_d4_reciprocal/d4_top_curves_summary.csv,151,d4_reciprocal,,,151,D4_t=7/3,CURBA #151,10,12,,9*x^6 + 21*x^4 + 21*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.589,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000151_da828609563bb7f5_da828609563bb7f5.xml,ok
curve_000152_9841bc6ec8407ff9,9841bc6ec8407ff9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,152,d4_reciprocal,,,152,D4_t=-21/16,CURBA #152,10,12,,16*x^6 - 21*x^4 - 21*x^2 + 16,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.669,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000152_9841bc6ec8407ff9_9841bc6ec8407ff9.xml,ok
curve_000153_e51799286de5658b,e51799286de5658b,families_construct_d4_reciprocal/d4_top_curves_summary.csv,153,d4_reciprocal,,,153,D4_t=-11/2,CURBA #153,10,12,,4*x^6 - 22*x^4 - 22*x^2 + 4,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,6.240,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000153_e51799286de5658b_e51799286de5658b.xml,ok
curve_000154_9b52115d530a3be0,9b52115d530a3be0,families_construct_d4_reciprocal/d4_top_curves_summary.csv,154,d4_reciprocal,,,154,D4_t=11/2,CURBA #154,10,12,,4*x^6 + 22*x^4 + 22*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,7.589,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000154_9b52115d530a3be0_9b52115d530a3be0.xml,ok
curve_000155_ab532190855444ef,ab532190855444ef,families_construct_d4_reciprocal/d4_top_curves_summary.csv,155,d4_reciprocal,,,155,D4_t=-23,CURBA #155,10,12,,x^6 - 23*x^4 - 23*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,10.259,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000155_ab532190855444ef_ab532190855444ef.xml,ok
curve_000156_bf6dac1cb9997d18,bf6dac1cb9997d18,families_construct_d4_reciprocal/d4_top_curves_summary.csv,156,d4_reciprocal,,,156,D4_t=23/16,CURBA #156,10,12,,16*x^6 + 23*x^4 + 23*x^2 + 16,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.750,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000156_bf6dac1cb9997d18_bf6dac1cb9997d18.xml,ok
curve_000157_5071262d762e2258,5071262d762e2258,families_construct_d4_reciprocal/d4_top_curves_summary.csv,157,d4_reciprocal,,,157,D4_t=25/4,CURBA #157,10,12,,4*x^6 + 25*x^4 + 25*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,8.599,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000157_5071262d762e2258_5071262d762e2258.xml,ok
curve_000158_59d0902b0594250d,59d0902b0594250d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,158,d4_reciprocal,,,158,D4_t=-24/25,CURBA #158,10,12,,25*x^6 - 24*x^4 - 24*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.599,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000158_59d0902b0594250d_59d0902b0594250d.xml,ok
curve_000159_c7f14d7d51e7c4bd,c7f14d7d51e7c4bd,families_construct_d4_reciprocal/d4_top_curves_summary.csv,159,d4_reciprocal,,,159,D4_t=-4/5,CURBA #159,10,12,,25*x^6 - 20*x^4 - 20*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,8.210,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000159_c7f14d7d51e7c4bd_c7f14d7d51e7c4bd.xml,ok
curve_000160_8f7eee0d3cd7b6e9,8f7eee0d3cd7b6e9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,160,d4_reciprocal,,,160,D4_t=-3/5,CURBA #160,10,12,,25*x^6 - 15*x^4 - 15*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.509,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000160_8f7eee0d3cd7b6e9_8f7eee0d3cd7b6e9.xml,ok
curve_000161_c8a339f4e9678478,c8a339f4e9678478,families_construct_d4_reciprocal/d4_top_curves_summary.csv,161,d4_reciprocal,,,161,D4_t=-2/5,CURBA #161,10,12,,25*x^6 - 10*x^4 - 10*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.549,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000161_c8a339f4e9678478_c8a339f4e9678478.xml,ok
curve_000162_d682674e771bdcdc,d682674e771bdcdc,families_construct_d4_reciprocal/d4_top_curves_summary.csv,162,d4_reciprocal,,,162,D4_t=1/25,CURBA #162,10,12,,25*x^6 + x^4 + x^2 + 25,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,1,6,,6,true,false,6,GRH,11.050,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000162_d682674e771bdcdc_d682674e771bdcdc.xml,ok
curve_000163_686c2df9facdd297,686c2df9facdd297,families_construct_d4_reciprocal/d4_top_curves_summary.csv,163,d4_reciprocal,,,163,D4_t=2/5,CURBA #163,10,12,,25*x^6 + 10*x^4 + 10*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.759,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000163_686c2df9facdd297_686c2df9facdd297.xml,ok
curve_000164_2b22a9ab3e8399c8,2b22a9ab3e8399c8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,164,d4_reciprocal,,,164,D4_t=14/25,CURBA #164,10,12,,25*x^6 + 14*x^4 + 14*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,4,true,false,4,GRH,48.420,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000164_2b22a9ab3e8399c8_2b22a9ab3e8399c8.xml,ok
curve_000165_a2f54d74df8899f9,a2f54d74df8899f9,families_construct_d4_reciprocal/d4_top_curves_summary.csv,165,d4_reciprocal,,,165,D4_t=3/5,CURBA #165,10,12,,25*x^6 + 15*x^4 + 15*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.589,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000165_a2f54d74df8899f9_a2f54d74df8899f9.xml,ok
curve_000166_4e0330e3e7843379,4e0330e3e7843379,families_construct_d4_reciprocal/d4_top_curves_summary.csv,166,d4_reciprocal,,,166,D4_t=4/5,CURBA #166,10,12,,25*x^6 + 20*x^4 + 20*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.039,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000166_4e0330e3e7843379_4e0330e3e7843379.xml,ok
curve_000167_072bfb4401ab1f8f,072bfb4401ab1f8f,families_construct_d4_reciprocal/d4_top_curves_summary.csv,167,d4_reciprocal,,,167,D4_t=24/25,CURBA #167,10,12,,25*x^6 + 24*x^4 + 24*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.759,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000167_072bfb4401ab1f8f_072bfb4401ab1f8f.xml,ok
curve_000168_b97e4039adbcee95,b97e4039adbcee95,families_construct_d4_reciprocal/d4_top_curves_summary.csv,168,d4_reciprocal,,,168,D4_t=-29/16,CURBA #168,10,12,,16*x^6 - 29*x^4 - 29*x^2 + 16,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.029,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000168_b97e4039adbcee95_b97e4039adbcee95.xml,ok
curve_000169_9734b9e832720a36,9734b9e832720a36,families_construct_d4_reciprocal/d4_top_curves_summary.csv,169,d4_reciprocal,,,169,D4_t=-31/9,CURBA #169,10,12,,9*x^6 - 31*x^4 - 31*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.599,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000169_9734b9e832720a36_9734b9e832720a36.xml,ok
curve_000170_dd270e3a2879fa1d,dd270e3a2879fa1d,families_construct_d4_reciprocal/d4_top_curves_summary.csv,170,d4_reciprocal,,,170,D4_t=32/9,CURBA #170,10,12,,9*x^6 + 32*x^4 + 32*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.870,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000170_dd270e3a2879fa1d_dd270e3a2879fa1d.xml,ok
curve_000171_252833b66a3bdc2f,252833b66a3bdc2f,families_construct_d4_reciprocal/d4_top_curves_summary.csv,171,d4_reciprocal,,,171,D4_t=-11/3,CURBA #171,10,12,,9*x^6 - 33*x^4 - 33*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.639,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000171_252833b66a3bdc2f_252833b66a3bdc2f.xml,ok
curve_000172_a95a46d194c26bc8,a95a46d194c26bc8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,172,d4_reciprocal,,,172,D4_t=-34,CURBA #172,10,12,,x^6 - 34*x^4 - 34*x^2 + 1,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,18.179,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000172_a95a46d194c26bc8_a95a46d194c26bc8.xml,ok
curve_000173_9be4fd97c51e55be,9be4fd97c51e55be,families_construct_d4_reciprocal/d4_top_curves_summary.csv,173,d4_reciprocal,,,173,D4_t=-17/2,CURBA #173,10,12,,4*x^6 - 34*x^4 - 34*x^2 + 4,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,6.000,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000173_9be4fd97c51e55be_9be4fd97c51e55be.xml,ok
curve_000174_9503285edca8bbf2,9503285edca8bbf2,families_construct_d4_reciprocal/d4_top_curves_summary.csv,174,d4_reciprocal,,,174,D4_t=-34/25,CURBA #174,10,12,,25*x^6 - 34*x^4 - 34*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.700,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000174_9503285edca8bbf2_9503285edca8bbf2.xml,ok
curve_000175_9dd999d994f9f7d7,9dd999d994f9f7d7,families_construct_d4_reciprocal/d4_top_curves_summary.csv,175,d4_reciprocal,,,175,D4_t=7/5,CURBA #175,10,12,,25*x^6 + 35*x^4 + 35*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.160,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000175_9dd999d994f9f7d7_9dd999d994f9f7d7.xml,ok
curve_000176_b61d833791d7e5a1,b61d833791d7e5a1,families_construct_d4_reciprocal/d4_top_curves_summary.csv,176,d4_reciprocal,,,176,D4_t=-25/36,CURBA #176,10,12,,36*x^6 - 25*x^4 - 25*x^2 + 36,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.369,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000176_b61d833791d7e5a1_b61d833791d7e5a1.xml,ok
curve_000177_e8b3135134b93ecc,e8b3135134b93ecc,families_construct_d4_reciprocal/d4_top_curves_summary.csv,177,d4_reciprocal,,,177,D4_t=-1/12,CURBA #177,10,12,,36*x^6 - 3*x^4 - 3*x^2 + 36,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.619,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000177_e8b3135134b93ecc_e8b3135134b93ecc.xml,ok
curve_000178_5778da59010afc46,5778da59010afc46,families_construct_d4_reciprocal/d4_top_curves_summary.csv,178,d4_reciprocal,,,178,D4_t=23/36,CURBA #178,10,12,,36*x^6 + 23*x^4 + 23*x^2 + 36,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,8.029,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000178_5778da59010afc46_5778da59010afc46.xml,ok
curve_000179_6a9dade570f644eb,6a9dade570f644eb,families_construct_d4_reciprocal/d4_top_curves_summary.csv,179,d4_reciprocal,,,179,D4_t=13/18,CURBA #179,10,12,,36*x^6 + 26*x^4 + 26*x^2 + 36,6,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,6,true,false,6,GRH,9.140,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000179_6a9dade570f644eb_6a9dade570f644eb.xml,ok
curve_000180_614f071a4161aa38,614f071a4161aa38,families_construct_d4_reciprocal/d4_top_curves_summary.csv,180,d4_reciprocal,,,180,D4_t=37,CURBA #180,10,12,,x^6 + 37*x^4 + 37*x^2 + 1,6,determined_by_RankBounds,RankBounds_lb_eq_ub,6,6,6,,,,,GRH,16.690,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000180_614f071a4161aa38_614f071a4161aa38.xml,ok
curve_000181_781d802f58494f91,781d802f58494f91,families_construct_d4_reciprocal/d4_top_curves_summary.csv,181,d4_reciprocal,,,181,D4_t=-41/4,CURBA #181,10,12,,4*x^6 - 41*x^4 - 41*x^2 + 4,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,2,4,,4,true,false,4,GRH,7.629,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000181_781d802f58494f91_781d802f58494f91.xml,ok
curve_000182_d7739acc562f0d9a,d7739acc562f0d9a,families_construct_d4_reciprocal/d4_top_curves_summary.csv,182,d4_reciprocal,,,182,D4_t=41/25,CURBA #182,10,12,,25*x^6 + 41*x^4 + 41*x^2 + 25,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,6,,4,true,false,4,GRH,50.060,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000182_d7739acc562f0d9a_d7739acc562f0d9a.xml,ok
curve_000183_c692b18c27a7342e,c692b18c27a7342e,families_construct_d4_reciprocal/d4_top_curves_summary.csv,183,d4_reciprocal,,,183,D4_t=-14/3,CURBA #183,10,12,,9*x^6 - 42*x^4 - 42*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.519,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000183_c692b18c27a7342e_c692b18c27a7342e.xml,ok
curve_000184_73cba897976cdda7,73cba897976cdda7,families_construct_d4_reciprocal/d4_top_curves_summary.csv,184,d4_reciprocal,,,184,D4_t=44,CURBA #184,10,12,,x^6 + 44*x^4 + 44*x^2 + 1,4,determined_by_RankBounds,RankBounds_lb_eq_ub,4,4,4,,,,,GRH,10.359,110.56MB,,magma_rank_results_d4_reciprocal/xml/curve_000184_73cba897976cdda7_73cba897976cdda7.xml,ok
curve_000185_2204f1ca1bb7c664,2204f1ca1bb7c664,families_construct_d4_reciprocal/d4_top_curves_summary.csv,185,d4_reciprocal,,,185,D4_t=44/9,CURBA #185,10,12,,9*x^6 + 44*x^4 + 44*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.639,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000185_2204f1ca1bb7c664_2204f1ca1bb7c664.xml,ok
curve_000186_c3d72f664845d8f8,c3d72f664845d8f8,families_construct_d4_reciprocal/d4_top_curves_summary.csv,186,d4_reciprocal,,,186,D4_t=-46/9,CURBA #186,10,12,,9*x^6 - 46*x^4 - 46*x^2 + 9,4,determined_by_MordellWeilGroupGenus2,finiteIndex_true_and_rankG_eq_ub2,0,4,,4,true,false,4,GRH,7.900,129.59MB,,magma_rank_results_d4_reciprocal/xml/curve_000186_c3d72f664845d8f8_c3d72f664845d8f8.xml,ok
